大学英文名称,学位,专业英文名称,所属院系,招生网址,专业网址,课程网址,处理状态,有效URL数量,置信度分数,发现课程编号
University of Arizona,PHD,Statistics and Data Science (PHD) - Statistical Informatics,研究生院跨学科课程,https://grad.arizona.edu/catalog/programinfo/STATDSPHDSDSI,https://gidp.arizona.edu/stat,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQGHua3rp4l5lUCWtYRfcrIpEQGLPd3oIgB6NkA2ZeOE2jaExvHuyGEpQrjkzNs_vVq6hgLm65KQJ7AEJgQj9cvN4AC2G9oHo_rw100cAUjnlWMRbmPbpdFQAdNnKFZMKn4OSzNWWTXvY0q4d-A2hyo=,单一URL验证通过 (置信度: 238),1,238,STAT 564; MATH 564; STAT 566; MATH 566; STAT 571A
University of Utah,MS,Computing—Data Management and Analysis,工程学院,https://www.cs.utah.edu/graduate/admissions/,https://www.cs.utah.edu/graduate/graduate-tracks/,,所有URL内容获取失败,0,0,
University of Utah,Ph.D.,Computing—Data Management and Analysis,工程学院,https://www.cs.utah.edu/graduate/admissions/,https://www.cs.utah.edu/graduate/graduate-tracks/,,无有效URL,0,0,
University of Utah,M.S.T.,Master of Science and Technology：COMPUTATIONAL AND DATA SCIENCE,跨学科项目,https://pmst.utah.edu/admissions/,https://pmst.utah.edu/,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQF2Z8HVl9d2-_1EI1d59_yxHmTqUQb6mAJlPwIqUGafIwayyqa_NYhZaNxitYnR91-78g6_4zsqV190fdPWCDP2TrEmrDf4BxeramIQ-pZyTB91asr4DnlRzgzsWFpfRbuzSYnT6kZY3Lt08tExe5HGkg==,"规则选择完成 (置信度: 237; 发现15个课程编号; 学科: cs_data, math_stat)",3,237,MST 6600; MATH 5010; MATH 5080; CS 6150; CS 6530
University of Utah,M.S.T.,Master of Science and Technology：COMPUTATIONAL AND DATA SCIENCE,跨学科项目,https://pmst.utah.edu/admissions/,https://pmst.utah.edu/,,无URL达到课程页面标准，最高置信度: 10,2,0,
University of Denver,MS,DATA SCIENCE,工程与计算机科学学院,https://www.du.edu/academics/admission-steps/data-science-ms-2022-2023,https://ritchieschool.du.edu/academics-education/gr-programs/ms-data-science,,所有URL内容获取失败,0,0,
University of Vermont,MS,Complex Systems and Data Science ,工程与数学科学学院,http://www.uvm.edu/~cmplxsys/teaching-learning/ms-in-complex-systems-and-data-science/,http://www.uvm.edu/~cmplxsys/teaching-learning/ms-in-complex-systems-and-data-science/,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQFOhkJd8JV_A6h10CANtXo4gKQvMTLTJvQvxSQ1zAM4aqUzmuo0h6QMblT_o7p98z3JEvHu8NM3pflEQ1dQ3ybqwme4UeBZ9bpYDbTEhLWVvBKUxtKZFyarle3SgGNpGa__WTAdg2m3j5usJDvYZCLi6CVFfbRThXY=,"规则选择完成 (置信度: 163; 发现15个课程编号; 学科: cs_data, math_stat)",2,163,CSYS 5766; MATH 3766; MATH 5766; CSYS 5870; CS 3870
University of Vermont,PHD,Complex Systems and Data Science ,工程与数学科学学院,http://www.uvm.edu/~cmplxsys/teaching-learning/ms-in-complex-systems-and-data-science/,http://www.uvm.edu/~cmplxsys/teaching-learning/ms-in-complex-systems-and-data-science/,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQE-xEWcu2T06E7IDG8b5A-qqDkTzvPRj7Y_HgRbpsfVNzg-UxLNgpB_2ky6ISJBv2P0neXUBESXg1a_9NN0L2uT9bL42TV0Fa99EczpWfBWRK-4NBBQtx98889TNJubzwN5D3SAZHUxLucYnXzjBVFXtiQvqjE22PDeXoqDx7sJE9sbcyxB-xTs5kkNaiJdFazTLn2Vqg==,"规则选择完成 (置信度: 275; 发现9个课程编号; 学科: cs_data, math_stat)",2,275,MATH 6701; CS 6020; STAT 5870; CS 5870; MATH 6713
University of Vermont,MS,Complex Systems and Data Science ,工程与数学科学学院,http://www.uvm.edu/~cmplxsys/teaching-learning/ms-in-complex-systems-and-data-science/,http://www.uvm.edu/~cmplxsys/teaching-learning/ms-in-complex-systems-and-data-science/,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQHl44Y9vbeb14Yot7BpNI_QkhKBxccF480lTgqCwTyBEDtU1QmdSOkk49OEk-09USL_z4fk3UA3xu3G60RXKVEokkcE2YLjpy3dd9U-BbKNEp_6Xjby5kXvbP8mXvqFH0DiWN2ecqedgoD_Ams5CPQ=,"规则选择完成 (置信度: 270; 发现15个课程编号; 学科: cs_data, math_stat)",2,270,MATH 122; CS 124; STAT 211; STAT 5870; CS 6020
University of Vermont,PHD,Complex Systems and Data Science ,工程与数学科学学院,http://www.uvm.edu/~cmplxsys/teaching-learning/ms-in-complex-systems-and-data-science/,http://www.uvm.edu/~cmplxsys/teaching-learning/ms-in-complex-systems-and-data-science/,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQHPTIvEWCSmy1Cjo-IULDDS1JPew9tSc8jCvULPV8OuTQtx_A2fia4GQmrGA61-3j64liz-zRtzXqb6ZQ7KryOjwU3xYIDCDqxqIaWKMcLsZSt4ngP4Pt0L2TPr70-2gknx8KLxpFs4pjd4nsY16ezXIt547KMrwR-YNjyDgYD_OEaOXKOORo9906-myLe14E1WiMc2Qg==,"规则选择完成 (置信度: 275; 发现9个课程编号; 学科: cs_data, math_stat)",2,275,MATH 6701; CS 6020; STAT 5870; CS 5870; MATH 6713
Loyola University Chicago,MSBDA,MS in Business Data Analytics,商学院,https://www.luc.edu/quinlan/masters/business-data-analytics/admission/,https://www.luc.edu/quinlan/masters/business-data-analytics/,https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQEGxivlH8OZtXc3VwWeanSwAE4vowdORne-LHthWcJs-PweCEuii_x0EVrEHFZU1e37I1GsPJQ1q5322qyqYZRnhumFfnwWg-qCaD2EqGnE_1mtBI34f7UeKE1TyB8JvZB2StOtlVLBxsrvK5BeU6fEfkzm68ZTDrRc5yhXDf9QkaZzOxlDDX9at88rU3na7K0=,规则选择完成 (置信度: 285; 发现12个课程编号; 学科: econ_business),2,285,FINC 625; ECON 420; FINC 450; MARK 460; FINC 620
Clark University,MS,Data Analytics*,专业学院,https://www.clarku.edu/graduate-education/admissions/how-to-apply-graduate-admissions-requirements/,https://www.clarku.edu/academics/graduate/programs/masters/masters-in-data-analytics/,,所有URL内容获取失败,0,0,
